BOX-104,64.3
BOX-114,133.58
BOX-115,152.26
BOX-118,243.5
BOX-11,164.46
BOX-122,77.42
BOX-123,0.0
BOX-126,152.10
BOX-128,74.26
BOX-12,187.12
BOX-130,11.51
BOX-132,241.36
BOX-13,159.13
BOX-14,232.53
BOX-15,0.0
BOX-183,0.0
BOX-184,0.0
BOX-22,111.8
BOX-24,245.41
BOX-25,177.42
BOX-26,245.2
BOX-30,102.21
BOX-38,167.48
BOX-3,158.27
BOX-42,0.0
BOX-4,237.27
BOX-50,138.12
BOX-57,246.41
BOX-58,162.53
BOX-60,141.50
BOX-69,338.58
BOX-6,184.6
BOX-7,173.30
BOX-8,249.40
BOX-94,240.35
BOX-95,245.54
BOX-9,134.52
