BOX-3,07.00,16.54,9.54
BOX-4,07.00,15.01,8.1
BOX-6,07.00,11.45,4.45
BOX-7,00.00,00.00,00.00
BOX-8,07.00,18.14,11.14
BOX-9,07.27,13.34,6.7
BOX-11,07.00,18.00,11.0
BOX-12,07.00,17.53,10.53
BOX-13,07.00,11.32,4.32
BOX-14,07.24,17.23,9.59
BOX-15,00.00,00.00,00.00
BOX-16,00.00,00.00,00.00
BOX-22,07.02,17.42,10.40
BOX-24,07.00,18.13,11.13
BOX-25,00.00,00.00,00.00
BOX-26,07.00,17.48,10.48
BOX-38,09.50,16.19,6.29
BOX-42,00.00,00.00,00.00
BOX-50,16.55,17.02,0.7
BOX-57,07.00,18.00,11.0
BOX-58,07.00,14.26,7.26
BOX-60,07.00,18.06,11.6
BOX-69,00.00,00.00,00.00
BOX-94,07.00,17.47,10.47
BOX-104,07.00,17.59,10.59
BOX-114,00.00,00.00,00.00
BOX-115,16.41,16.41,0.0
BOX-118,07.00,18.13,11.13
BOX-122,00.00,00.00,00.00
BOX-123,08.26,17.22,8.55
BOX-128,07.42,15.51,8.9
BOX-130,07.47,14.37,6.49
BOX-132,07.21,17.20,9.58
